player_id,player_name,teams,positions,first_seen,last_seen,appearances,starts,birth_date,zodiac,dob_source,dob_verified
567,Rúben Dias,Manchester City,D,2024-08-18 15:30:00+00:00,2024-10-26 14:00:00+00:00,9,8,,,,False
278074,Salah Oulad M'Hand,Arsenal,M,2024-08-31 11:30:00+00:00,2024-08-31 11:30:00+00:00,0,0,,,,False
19143,Sam Johnstone,Crystal Palace | Wolves,G,2024-08-18 13:00:00+00:00,2024-10-05 14:00:00+00:00,5,5,,,,False
19558,Sam Morsy,Ipswich,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
17579,Sammie Szmodics,Ipswich,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,6,,,,False
334035,Samuel Amo-Ameyaw,Southampton,F,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,1,0,,,,False
278085,Samuel Edozie,Southampton,M,2024-08-17 14:00:00+00:00,2024-08-24 14:00:00+00:00,2,0,,,,False
1934,Sander Berge,Fulham,M,2024-08-31 14:00:00+00:00,2024-10-26 16:30:00+00:00,7,3,,,,False
31146,Sandro Tonali,Newcastle,M,2024-09-01 12:30:00+00:00,2024-11-02 12:30:00+00:00,8,4,,,,False
135334,Santiago Bueno,Wolves,D,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,5,4,,,,False
266657,Savinho,Manchester City,F | M,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,7,6,,,,False
2823,Saša Lukić,Fulham,M,2024-08-16 19:00:00+00:00,2024-10-05 14:00:00+00:00,7,7,,,,False
19197,Scott Carson,Manchester City,G,2024-09-22 15:30:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
903,Scott McTominay,Manchester United,M,2024-08-16 19:00:00+00:00,2024-08-24 11:30:00+00:00,2,0,,,,False
18901,Sean Longstaff,Newcastle,M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,9,5,,,,False
36922,Sepp van den Berg,Brentford,D,2024-08-25 15:30:00+00:00,2024-10-26 14:00:00+00:00,7,6,,,,False
284523,Sil Swinkels,Aston Villa,D,2024-08-31 14:00:00+00:00,2024-10-06 13:00:00+00:00,0,0,,,,False
301771,Simon Adingra,Brighton,F | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,6,1,,,,False
25004,Stefan Ortega,Manchester City,G,2024-08-18 15:30:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
879,Stephy Mavididi,Leicester,F | M,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,10,7,,,,False
19312,Steven Benda,Fulham,G,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,0,0,,,,False
18758,Séamus Coleman,Everton,D,2024-08-31 14:00:00+00:00,2024-11-02 15:00:00+00:00,1,1,,,,False
8598,Taiwo Awoniyi,Nottingham Forest,F,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,7,1,,,,False
2597,Takehiro Tomiyasu,Arsenal,D,2024-10-05 14:00:00+00:00,2024-10-05 14:00:00+00:00,1,0,,,,False
138815,Tariq Lamptey,Brighton,D,2024-08-24 11:30:00+00:00,2024-11-02 15:00:00+00:00,1,0,,,,False
144729,Taylor Harwood-Bellis,Southampton,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,9,,,,False
215874,Thomas Cannon,Leicester,F,2024-08-19 19:00:00+00:00,2024-08-19 19:00:00+00:00,0,0,,,,False
49,Thomas Partey,Arsenal,D | M,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,10,,,,False
284500,Tim Iroegbunam,Everton,M,2024-08-17 14:00:00+00:00,2024-10-05 16:30:00+00:00,6,4,,,,False
1166,Timo Werner,Tottenham,F,2024-08-19 19:00:00+00:00,2024-10-27 13:00:00+00:00,7,2,,,,False
2920,Timothy Castagne,Fulham,D,2024-08-16 19:00:00+00:00,2024-10-05 14:00:00+00:00,1,0,,,,False
284400,Toby Collyer,Manchester United,M,2024-08-16 19:00:00+00:00,2024-09-14 11:30:00+00:00,1,0,,,,False
19025,Tom Cairney,Fulham,M,2024-08-16 19:00:00+00:00,2024-10-26 16:30:00+00:00,6,0,,,,False
2931,Tom Heaton,Manchester United,G,2024-09-01 15:00:00+00:00,2024-09-01 15:00:00+00:00,0,0,,,,False
144732,Tommy Doyle,Wolves,M,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,8,2,,,,False
342243,Tommy Setford,Arsenal,G,2024-08-31 11:30:00+00:00,2024-10-19 16:30:00+00:00,0,0,,,,False
1243,Tomáš Souček,West Ham,M,2024-08-17 16:30:00+00:00,2024-10-27 13:00:00+00:00,9,6,,,,False
388510,Tony Yogane,Brentford,M,2024-09-21 14:00:00+00:00,2024-09-28 14:00:00+00:00,0,0,,,,False
19145,Tosin Adarabioyo,Chelsea,D,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,4,2,,,,False
41606,Toti Gomes,Wolves,D,2024-08-17 14:00:00+00:00,2024-11-02 17:30:00+00:00,8,8,,,,False
283,Trent Alexander-Arnold,Liverpool,D,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
19720,Trevoh Chalobah,Crystal Palace,D,2024-09-28 14:00:00+00:00,2024-11-02 17:30:00+00:00,4,4,,,,False
1150,Tyler Adams,Bournemouth,M,2024-10-19 16:30:00+00:00,2024-11-02 15:00:00+00:00,2,0,,,,False
304317,Tyler Dibling,Southampton,F | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,10,6,,,,False
162590,Tyler Morton,Liverpool,M,2024-10-20 15:30:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
182201,Tyrick Mitchell,Crystal Palace,M,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,10,10,,,,False
19179,Tyrone Mings,Aston Villa,D,2024-10-26 14:00:00+00:00,2024-10-26 14:00:00+00:00,0,0,,,,False
158694,Valentino Livramento,Newcastle,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,10,7,,,,False
319572,Valentín Barco,Brighton,D,2024-08-17 14:00:00+00:00,2024-08-17 14:00:00+00:00,0,0,,,,False
158710,Victor Kristiansen,Leicester,D | M,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,9,9,,,,False
889,Victor Lindelöf,Manchester United,D,2024-09-29 15:30:00+00:00,2024-10-27 13:00:00+00:00,3,0,,,,False
290,Virgil van Dijk,Liverpool,D,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
2165,Vitaliy Mykolenko,Everton,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,8,8,,,,False
25073,Vitaly Janelt,Brentford,D | M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
1231,Vladimír Coufal,West Ham,D,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,4,2,,,,False
162687,Vítězslav Jaroš,Liverpool,G,2024-09-21 14:00:00+00:00,2024-11-02 15:00:00+00:00,1,0,,,,False
8500,Wataru Endo,Liverpool,M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,4,0,,,,False
20089,Wes Burns,Ipswich,F | M,2024-08-17 11:30:00+00:00,2024-11-02 15:00:00+00:00,8,5,,,,False
1736,Wesley Foderingham,West Ham,G,2024-11-02 15:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
22094,Wesley Fofana,Chelsea,D,2024-08-18 15:30:00+00:00,2024-10-27 13:00:00+00:00,8,8,,,,False
18786,Wilfred Ndidi,Leicester,M,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
151756,Will Dennis,Bournemouth,G,2024-09-14 19:00:00+00:00,2024-11-02 15:00:00+00:00,0,0,,,,False
18806,Will Hughes,Crystal Palace,M,2024-08-18 13:00:00+00:00,2024-11-02 17:30:00+00:00,9,4,,,,False
393195,Will Lankshear,Tottenham,F,2024-09-29 15:30:00+00:00,2024-10-06 15:30:00+00:00,0,0,,,,False
130421,Will Smallbone,Southampton,M,2024-08-17 14:00:00+00:00,2024-10-19 14:00:00+00:00,4,3,,,,False
315237,William Osula,Newcastle,F,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,3,0,,,,False
22090,William Saliba,Arsenal,D,2024-08-17 14:00:00+00:00,2024-11-02 12:30:00+00:00,9,9,,,,False
18739,Willy Boly,Nottingham Forest,D,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,2,1,,,,False
336564,Wilson Odobert,Tottenham,F,2024-08-24 14:00:00+00:00,2024-09-15 13:00:00+00:00,3,2,,,,False
8694,Wout Faes,Leicester,D,2024-08-19 19:00:00+00:00,2024-11-02 15:00:00+00:00,10,10,,,,False
383685,Yankuba Minteh,Brighton,F | M,2024-08-17 14:00:00+00:00,2024-10-06 15:30:00+00:00,7,5,,,,False
265820,Yasin Ayari,Brighton,M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,8,4,,,,False
263538,Yehor Yarmoliuk,Brentford,M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,5,1,,,,False
195717,Yerson Mosquera,Wolves,D,2024-08-17 14:00:00+00:00,2024-09-21 14:00:00+00:00,5,5,,,,False
20649,Yoane Wissa,Brentford,F | M,2024-08-18 13:00:00+00:00,2024-10-26 14:00:00+00:00,6,5,,,,False
2926,Youri Tielemans,Aston Villa,M,2024-08-17 16:30:00+00:00,2024-10-26 14:00:00+00:00,9,9,,,,False
32887,Yukinari Sugawara,Southampton,D | M,2024-08-17 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,8,,,,False
430734,Yunus Konak,Brentford,M,2024-08-31 14:00:00+00:00,2024-10-26 14:00:00+00:00,3,0,,,,False
18968,Yves Bissouma,Tottenham,M,2024-08-24 14:00:00+00:00,2024-10-27 13:00:00+00:00,6,4,,,,False
47547,Álex Moreno,Nottingham Forest,D,2024-08-31 14:00:00+00:00,2024-11-02 15:00:00+00:00,7,7,,,,False
633,İlkay Gündoğan,Manchester City,M,2024-08-24 14:00:00+00:00,2024-11-02 15:00:00+00:00,9,6,,,,False
2997,Łukasz Fabiański,West Ham,G,2024-08-17 16:30:00+00:00,2024-11-02 15:00:00+00:00,3,2,,,,False
