player,goals,assists,rating,minutes,match_id,date,performed,surname,
lewis dunk,0,0,7.9,90,1035468,31-03-2024,1,dunk,
pervis estupiñán,0,0,6.6,89,1035468,31-03-2024,0,estupiñán,
pascal groß,0,0,6.9,90,1035468,31-03-2024,0,groß,
carlos baleba,0,0,7.2,90,1035468,31-03-2024,1,baleba,
tariq lamptey,0,0,6.3,70,1035468,31-03-2024,0,lamptey,
jakub moder,0,0,6.7,83,1035468,31-03-2024,0,moder,
simon adingra,0,0,6.3,83,1035468,31-03-2024,0,adingra,
danny welbeck,1,0,7.5,90,1035468,31-03-2024,1,welbeck,
facundo buonanotte,0,0,6.9,20,1035468,31-03-2024,0,buonanotte,
adam lallana,0,0,6.5,14,1035468,31-03-2024,0,lallana,
evan ferguson,0,0,6.3,14,1035468,31-03-2024,0,ferguson,
valentín barco,0,0,0,1,1035468,31-03-2024,0,barco,
jason steele,0,0,0,0,1035468,31-03-2024,0,steele,
adam webster,0,0,0,0,1035468,31-03-2024,0,webster,
igor júlio,0,0,0,0,1035468,31-03-2024,0,júlio,
samy chouchane,0,0,0,0,1035468,31-03-2024,0,chouchane,
ansu fati,0,0,0,0,1035468,31-03-2024,0,fati,
neto,0,0,6.3,90,1035494,13-04-2024,0,neto,
adam smith,0,0,6.6,70,1035494,13-04-2024,0,smith,
illia zabarnyi,0,0,6.6,90,1035494,13-04-2024,0,zabarnyi,
marcos senesi,0,2,7.7,90,1035494,13-04-2024,1,senesi,
miloš kerkez,0,0,7.5,90,1035494,13-04-2024,1,kerkez,
lewis cook,0,0,6.9,90,1035494,13-04-2024,0,cook,
ryan christie,0,0,7.9,90,1035494,13-04-2024,1,christie,
dango ouattara,0,0,6.9,70,1035494,13-04-2024,0,ouattara,
justin kluivert,1,0,6.9,76,1035494,13-04-2024,1,kluivert,
luis sinisterra,0,0,6.6,39,1035494,13-04-2024,0,sinisterra,
dominic solanke,1,0,7.9,90,1035494,13-04-2024,1,solanke,
lloyd kelly,0,0,7,51,1035494,13-04-2024,1,kelly,
max aarons,0,0,6.6,20,1035494,13-04-2024,0,aarons,
romain faivre,0,0,6.3,20,1035494,13-04-2024,0,faivre,
enes ünal,0,0,6.2,14,1035494,13-04-2024,0,ünal,
mark travers,0,0,0,0,1035494,13-04-2024,0,travers,
james hill,0,0,0,0,1035494,13-04-2024,0,hill,
philip billing,0,0,0,0,1035494,13-04-2024,0,billing,
alex scott,0,0,0,0,1035494,13-04-2024,0,scott,
michael dacosta gonzalez,0,0,0,0,1035494,13-04-2024,0,gonzalez,
andré onana,0,0,6.6,90,1035494,13-04-2024,0,onana,
diogo dalot,0,0,6.5,90,1035494,13-04-2024,0,dalot,
willy kambwala,0,0,6.9,90,1035494,13-04-2024,0,kambwala,
harry maguire,0,0,7.2,90,1035494,13-04-2024,1,maguire,
aaron wan-bissaka,0,0,6.9,90,1035494,13-04-2024,0,wan-bissaka,
casemiro,0,0,7.2,90,1035494,13-04-2024,1,casemiro,
kobbie mainoo,0,0,6.2,78,1035494,13-04-2024,0,mainoo,
alejandro garnacho,0,0,6.7,45,1035494,13-04-2024,0,garnacho,
bruno fernandes,2,0,9.3,90,1035494,13-04-2024,1,fernandes,
marcus rashford,0,0,6.5,90,1035494,13-04-2024,0,rashford,
rasmus højlund,0,0,6.3,90,1035494,13-04-2024,0,højlund,
amad diallo,0,0,6.6,45,1035494,13-04-2024,0,diallo,
mason mount,0,0,6.5,12,1035494,13-04-2024,0,mount,
altay bayındır,0,0,0,0,1035494,13-04-2024,0,bayındır,
habeeb ogunneye,0,0,0,0,1035494,13-04-2024,0,ogunneye,
harry amass,0,0,0,0,1035494,13-04-2024,0,amass,
christian eriksen,0,0,0,0,1035494,13-04-2024,0,eriksen,
sofyan amrabat,0,0,0,0,1035494,13-04-2024,0,amrabat,
omari forson,0,0,0,0,1035494,13-04-2024,0,forson,
ethan wheatley,0,0,0,0,1035494,13-04-2024,0,wheatley,
alisson,0,0,6.9,90,1035499,14-04-2024,0,alisson,
conor bradley,0,0,6.7,48,1035499,14-04-2024,0,bradley,
ibrahima konaté,0,0,7.5,90,1035499,14-04-2024,1,konaté,
virgil van dijk,0,0,8,90,1035499,14-04-2024,1,dijk,
andrew robertson,0,0,7.9,90,1035499,14-04-2024,1,robertson,
alexis mac allister,0,0,7.2,90,1035499,14-04-2024,1,allister,
wataru endo,0,0,7,45,1035499,14-04-2024,1,endo,
curtis jones,0,0,6.3,82,1035499,14-04-2024,0,jones,
mohamed salah,0,0,6.9,90,1035499,14-04-2024,0,salah,
darwin núñez,0,0,6.9,66,1035499,14-04-2024,0,núñez,
luis díaz,0,0,6.9,66,1035499,14-04-2024,0,díaz,
dominik szoboszlai,0,0,7.3,45,1035499,14-04-2024,1,szoboszlai,
trent alexander-arnold,0,0,6.9,42,1035499,14-04-2024,0,alexander-arnold,
diogo jota,0,0,6.6,24,1035499,14-04-2024,0,jota,
cody gakpo,0,0,7.6,24,1035499,14-04-2024,1,gakpo,
harvey elliott,0,0,7.2,8,1035499,14-04-2024,1,elliott,
caoimhin kelleher,0,0,0,0,1035499,14-04-2024,0,kelleher,
jarell quansah,0,0,0,0,1035499,14-04-2024,0,quansah,
joe gomez,0,0,0,0,1035499,14-04-2024,0,gomez,
ryan gravenberch,0,0,0,0,1035499,14-04-2024,0,gravenberch,
dean henderson,0,0,7.6,90,1035499,14-04-2024,1,henderson,
nathaniel clyne,0,0,7.2,77,1035499,14-04-2024,1,clyne,
joachim andersen,0,0,7.7,90,1035499,14-04-2024,1,andersen,
jefferson lerma,0,0,7.6,90,1035499,14-04-2024,1,lerma,
daniel muñoz,0,0,7.2,90,1035499,14-04-2024,1,muñoz,
adam wharton,0,0,7.3,90,1035499,14-04-2024,1,wharton,
will hughes,0,0,6.9,77,1035499,14-04-2024,0,hughes,
tyrick mitchell,0,1,7.7,90,1035499,14-04-2024,1,mitchell,
michael olise,0,0,6.9,68,1035499,14-04-2024,0,olise,
jean-philippe mateta,0,0,6,89,1035499,14-04-2024,0,mateta,
eberechi eze,1,0,8.3,77,1035499,14-04-2024,1,eze,
jordan ayew,0,0,6.5,22,1035499,14-04-2024,0,ayew,
joel ward,0,0,6.7,13,1035499,14-04-2024,0,ward,
jeffrey schlupp,0,0,6.5,13,1035499,14-04-2024,0,schlupp,
jaïro riedewald,0,0,6.7,13,1035499,14-04-2024,0,riedewald,
odsonne édouard,0,0,6.2,8,1035499,14-04-2024,0,édouard,
remi matthews,0,0,0,0,1035499,14-04-2024,0,matthews,
james tomkins,0,0,0,0,1035499,14-04-2024,0,tomkins,
david ozoh,0,0,0,0,1035499,14-04-2024,0,ozoh,
naouirou ahamada,0,0,0,0,1035499,14-04-2024,0,ahamada,
łukasz fabiański,0,0,8.5,90,1035503,14-04-2024,1,fabiański,
vladimír coufal,0,0,6.6,69,1035503,14-04-2024,0,coufal,
konstantinos mavropanos,0,0,6,60,1035503,14-04-2024,0,mavropanos,
nayef aguerd,0,0,7,90,1035503,14-04-2024,1,aguerd,
emerson palmieri,0,0,7,90,1035503,14-04-2024,1,palmieri,
edson álvarez,0,0,6.7,90,1035503,14-04-2024,0,álvarez,
james ward-prowse,0,0,7.5,69,1035503,14-04-2024,1,ward-prowse,
mohammed kudus,0,0,7.5,90,1035503,14-04-2024,1,kudus,
lucas paquetá,0,0,7.3,90,1035503,14-04-2024,1,paquetá,
michail antonio,0,0,6.2,82,1035503,14-04-2024,0,antonio,
danny ings,0,0,7,90,1035503,14-04-2024,1,ings,
kurt zouma,0,0,6.5,30,1035503,14-04-2024,0,zouma,
ben johnson,0,0,6.3,21,1035503,14-04-2024,0,johnson,
tomáš souček,0,0,6.7,21,1035503,14-04-2024,0,souček,
george earthy,0,0,6.7,9,1035503,14-04-2024,0,earthy,
maxwel cornet,0,0,6.7,12,1035503,14-04-2024,0,cornet,
joseph anang,0,0,0,0,1035503,14-04-2024,0,anang,
angelo ogbonna,0,0,0,0,1035503,14-04-2024,0,ogbonna,
aaron cresswell,0,0,0,0,1035503,14-04-2024,0,cresswell,
divin mubama,0,0,0,0,1035503,14-04-2024,0,mubama,
bernd leno,0,0,8,90,1035503,14-04-2024,1,leno,
timothy castagne,0,0,7.2,90,1035503,14-04-2024,1,castagne,
tosin adarabioyo,0,0,6.9,90,1035503,14-04-2024,0,adarabioyo,
calvin bassey,0,0,7.2,90,1035503,14-04-2024,1,bassey,
antonee robinson,0,0,7.2,90,1035503,14-04-2024,1,robinson,
joão palhinha,0,0,7.3,89,1035503,14-04-2024,1,palhinha,
saša lukić,0,0,7.2,90,1035503,14-04-2024,1,lukić,
alex iwobi,0,1,6.9,74,1035503,14-04-2024,1,iwobi,
andreas pereira,2,0,8.9,74,1035503,14-04-2024,1,pereira,
willian,0,0,7.2,89,1035503,14-04-2024,1,willian,
rodrigo muniz,0,0,7.2,89,1035503,14-04-2024,1,muniz,
bobby decordova-reid,0,0,6.7,16,1035503,14-04-2024,0,decordova-reid,
harry wilson,0,0,6.6,16,1035503,14-04-2024,0,wilson,
harrison reed,0,0,0,1,1035503,14-04-2024,0,reed,
armando broja,0,0,6.2,11,1035503,14-04-2024,0,broja,
adama traoré,0,0,6.6,11,1035503,14-04-2024,0,traoré,
marek rodák,0,0,0,0,1035503,14-04-2024,0,rodák,
issa diop,0,0,0,0,1035503,14-04-2024,0,diop,
tom cairney,0,0,0,0,1035503,14-04-2024,0,cairney,
raúl jiménez,0,0,0,0,1035503,14-04-2024,0,jiménez,
david raya,0,0,6.2,90,1035495,14-04-2024,0,raya,
benjamin white,0,0,7.5,67,1035495,14-04-2024,1,white,
william saliba,0,0,6.7,90,1035495,14-04-2024,0,saliba,
gabriel magalhães,0,0,6.3,90,1035495,14-04-2024,0,magalhães,
oleksandr zinchenko,0,0,6.6,87,1035495,14-04-2024,0,zinchenko,
martin ødegaard,0,0,7.5,79,1035495,14-04-2024,1,ødegaard,
declan rice,0,0,7,90,1035495,14-04-2024,1,rice,
kai havertz,0,0,6.3,90,1035495,14-04-2024,0,havertz,
bukayo saka,0,0,7.6,90,1035495,14-04-2024,1,saka,
gabriel jesus,0,0,7.2,79,1035495,14-04-2024,1,jesus,
leandro trossard,0,0,6.6,67,1035495,14-04-2024,0,trossard,
takehiro tomiyasu,0,0,6.5,23,1035495,14-04-2024,0,tomiyasu,
gabriel martinelli,0,0,6.7,23,1035495,14-04-2024,0,martinelli,
emile smith rowe,0,0,6.2,11,1035495,14-04-2024,0,rowe,
jorginho,0,0,6.7,11,1035495,14-04-2024,0,jorginho,
edward nketiah,0,0,6.5,12,1035495,14-04-2024,0,nketiah,
aaron ramsdale,0,0,0,0,1035495,14-04-2024,0,ramsdale,
jakub kiwior,0,0,0,0,1035495,14-04-2024,0,kiwior,
fábio vieira,0,0,0,0,1035495,14-04-2024,0,vieira,
thomas partey,0,0,0,0,1035495,14-04-2024,0,partey,
emiliano martínez,0,0,7.6,90,1035495,14-04-2024,1,martínez,
ezri konsa,0,0,7,90,1035495,14-04-2024,1,konsa,
diego carlos,0,0,7.3,90,1035495,14-04-2024,1,carlos,
pau torres,0,0,7.3,90,1035495,14-04-2024,1,torres,
lucas digne,0,1,7.6,90,1035495,14-04-2024,1,digne,
john mcginn,0,0,7.2,90,1035495,14-04-2024,1,mcginn,
youri tielemans,0,1,7.3,90,1035495,14-04-2024,1,tielemans,
moussa diaby,0,0,6.7,61,1035495,14-04-2024,0,diaby,
morgan rogers,0,0,6.3,90,1035495,14-04-2024,0,rogers,
nicolò zaniolo,0,0,6.3,80,1035495,14-04-2024,0,zaniolo,
ollie watkins,1,0,7.6,90,1035495,14-04-2024,1,watkins,
leon bailey,1,0,7.2,29,1035495,14-04-2024,1,bailey,
álex moreno,0,0,6.9,10,1035495,14-04-2024,0,moreno,
robin olsen,0,0,0,0,1035495,14-04-2024,0,olsen,
matty cash,0,0,0,0,1035495,14-04-2024,0,cash,
calum chambers,0,0,0,0,1035495,14-04-2024,0,chambers,
kaine kesler-hayden,0,0,0,0,1035495,14-04-2024,0,kesler-hayden,
clément lenglet,0,0,0,0,1035495,14-04-2024,0,lenglet,
tim iroegbunam,0,0,0,0,1035495,14-04-2024,0,iroegbunam,
jhon durán,0,0,0,0,1035495,14-04-2024,0,durán,
ivo grbić,0,0,6.7,90,1035511,20-04-2024,0,grbić,
jayden bogle,0,0,6.9,90,1035511,20-04-2024,0,bogle,
anel ahmedhodžić,0,0,6.5,90,1035511,20-04-2024,0,ahmedhodžić,
auston trusty,0,0,6.3,90,1035511,20-04-2024,0,trusty,
ben osborn,0,0,6,90,1035511,20-04-2024,0,osborn,
vinícius souza,0,0,6.9,68,1035511,20-04-2024,0,souza,
oliver arblaster,0,0,6.6,90,1035511,20-04-2024,0,arblaster,
james mcatee,0,1,7.9,90,1035511,20-04-2024,1,mcatee,
gustavo hamer,1,0,7.5,78,1035511,20-04-2024,1,hamer,
ben brereton díaz,0,0,7,90,1035511,20-04-2024,1,díaz,
oliver mcburnie,0,0,6.7,78,1035511,20-04-2024,0,mcburnie,
cameron archer,0,0,6.3,22,1035511,20-04-2024,0,archer,
andre brooks,0,0,6.3,12,1035511,20-04-2024,0,brooks,
oliver norwood,0,0,6.9,12,1035511,20-04-2024,0,norwood,
wesley foderingham,0,0,0,0,1035511,20-04-2024,0,foderingham,
mason holgate,0,0,0,0,1035511,20-04-2024,0,holgate,
sam curtis,0,0,0,0,1035511,20-04-2024,0,curtis,
yasser larouci,0,0,0,0,1035511,20-04-2024,0,larouci,
anis ben slimane,0,0,0,0,1035511,20-04-2024,0,slimane,
william osula,0,0,0,0,1035511,20-04-2024,0,osula,
arijanet murić,0,0,9,90,1035511,20-04-2024,1,murić,
lorenz assignon,1,1,8.6,90,1035511,20-04-2024,1,assignon,
dara o'shea,0,0,6.6,90,1035511,20-04-2024,0,o'shea,
maxime estève,0,0,6.7,90,1035511,20-04-2024,0,estève,
charlie taylor,0,0,7,90,1035511,20-04-2024,1,taylor,
vitinho,0,1,7.3,70,1035511,20-04-2024,1,vitinho,
josh cullen,0,1,7.3,90,1035511,20-04-2024,1,cullen,
sander berge,0,0,7.3,90,1035511,20-04-2024,1,berge,
jacob bruun larsen,1,0,7.2,59,1035511,20-04-2024,1,larsen,
lyle foster,1,0,7.3,84,1035511,20-04-2024,1,foster,
wilson odobert,0,0,6.3,85,1035511,20-04-2024,0,odobert,
josh brownhill,0,0,6.6,31,1035511,20-04-2024,0,brownhill,
jóhann guðmundsson,1,0,7.3,20,1035511,20-04-2024,1,guðmundsson,
david datro fofana,0,0,6.3,15,1035511,20-04-2024,0,fofana,
zeki amdouni,0,0,6.7,14,1035511,20-04-2024,0,amdouni,
james trafford,0,0,0,0,1035511,20-04-2024,0,trafford,
hjalmar ekdal,0,0,0,0,1035511,20-04-2024,0,ekdal,
mike trésor,0,0,0,0,1035511,20-04-2024,0,trésor,
manuel benson,0,0,0,0,1035511,20-04-2024,0,benson,
jay rodriguez,0,0,0,0,1035511,20-04-2024,0,rodriguez,
thomas kaminski,0,0,6.3,90,1035509,20-04-2024,0,kaminski,
reece burke,0,0,5.9,45,1035509,20-04-2024,0,burke,
teden mengi,0,0,6.7,90,1035509,20-04-2024,0,mengi,
gabriel osho,0,0,6.2,90,1035509,20-04-2024,0,osho,
issa kaboré,0,0,6.7,35,1035509,20-04-2024,0,kaboré,
albert sambi lokonga,0,0,6.5,71,1035509,20-04-2024,0,lokonga,
ross barkley,0,0,6.2,90,1035509,20-04-2024,0,barkley,
alfie doughty,0,0,6.7,90,1035509,20-04-2024,0,doughty,
jordan clark,0,0,6.5,81,1035509,20-04-2024,0,clark,
tahith chong,0,0,6.9,71,1035509,20-04-2024,0,chong,
carlton morris,0,0,6.7,90,1035509,20-04-2024,0,morris,
fred onyedinma,0,0,6.2,55,1035509,20-04-2024,0,onyedinma,
luke berry,1,0,6.9,45,1035509,20-04-2024,1,berry,
daiki hashioka,0,0,6.2,19,1035509,20-04-2024,0,hashioka,
andros townsend,0,0,6.2,19,1035509,20-04-2024,0,townsend,
pelly ruddock mpanzu,0,0,6,9,1035509,20-04-2024,0,mpanzu,
james shea,0,0,0,0,1035509,20-04-2024,0,shea,
tim krul,0,0,0,0,1035509,20-04-2024,0,krul,
joseph johnson,0,0,0,0,1035509,20-04-2024,0,johnson,
cauley woodrow,0,0,0,0,1035509,20-04-2024,0,woodrow,
mark flekken,0,0,6.9,90,1035509,20-04-2024,0,flekken,
kristoffer ajer,0,0,7.3,76,1035509,20-04-2024,1,ajer,
nathan collins,0,0,6.9,90,1035509,20-04-2024,0,collins,
ethan pinnock,1,0,7.7,90,1035509,20-04-2024,1,pinnock,
sergio reguilón,0,1,8.3,90,1035509,20-04-2024,1,reguilón,
mikkel damsgaard,0,0,7.5,71,1035509,20-04-2024,1,damsgaard,
vitaly janelt,0,1,7.2,90,1035509,20-04-2024,1,janelt,
mathias jensen,0,0,6.9,82,1035509,20-04-2024,0,jensen,
bryan mbeumo,0,2,8.2,90,1035509,20-04-2024,1,mbeumo,
yoane wissa,2,0,8.9,82,1035509,20-04-2024,1,wissa,
keane lewis-potter,1,0,6.9,71,1035509,20-04-2024,1,lewis-potter,
christian nørgaard,0,0,6.6,19,1035509,20-04-2024,0,nørgaard,
kevin schade,1,0,7.2,19,1035509,20-04-2024,1,schade,
mads roerslev,0,0,6.7,14,1035509,20-04-2024,0,roerslev,
yehor yarmoliuk,0,0,6.7,8,1035509,20-04-2024,0,yarmoliuk,
neal maupay,0,0,6.6,8,1035509,20-04-2024,0,maupay,
thomas strakosha,0,0,0,0,1035509,20-04-2024,0,strakosha,
zanka,0,0,0,0,1035509,20-04-2024,0,zanka,
saman ghoddos,0,0,0,0,1035509,20-04-2024,0,ghoddos,
frank onyeka,0,0,0,0,1035509,20-04-2024,0,onyeka,
josé sá,0,0,7.6,90,1035513,20-04-2024,1,sá,
matt doherty,0,0,7,75,1035513,20-04-2024,1,doherty,
santiago bueno,0,0,6.9,90,1035513,20-04-2024,0,bueno,
max kilman,0,0,6.7,90,1035513,20-04-2024,0,kilman,
toti gomes,0,0,6.2,90,1035513,20-04-2024,0,gomes,
joão gomes,0,0,6.9,90,1035513,20-04-2024,0,gomes,
tommy doyle,0,0,6.7,90,1035513,20-04-2024,0,doyle,
boubacar traoré,0,0,6.9,90,1035513,20-04-2024,0,traoré,
hugo bueno,0,0,6.6,90,1035513,20-04-2024,0,bueno,
hee-chan hwang,0,0,6.9,51,1035513,20-04-2024,0,hwang,
tawanda chirewa,0,0,6.7,75,1035513,20-04-2024,0,chirewa,
mario lemina,0,0,6.6,39,1035513,20-04-2024,0,lemina,
rayan aït nouri,0,0,6.3,15,1035513,20-04-2024,0,nouri,
pablo sarabia,0,0,6.5,15,1035513,20-04-2024,0,sarabia,
daniel bentley,0,0,0,0,1035513,20-04-2024,0,bentley,
wesley okoduwa,0,0,0,0,1035513,20-04-2024,0,okoduwa,
temple ojinnaka,0,0,0,0,1035513,20-04-2024,0,ojinnaka,
fletcher holman,0,0,0,0,1035513,20-04-2024,0,holman,
ty barnett,0,0,0,0,1035513,20-04-2024,0,barnett,
nathan fraser,0,0,0,0,1035513,20-04-2024,0,fraser,
david raya,0,0,7.3,90,1035513,20-04-2024,1,raya,
benjamin white,0,0,7.6,90,1035513,20-04-2024,1,white,
william saliba,0,0,6.9,90,1035513,20-04-2024,0,saliba,
gabriel magalhães,0,0,7,90,1035513,20-04-2024,1,magalhães,
jakub kiwior,0,0,7.2,90,1035513,20-04-2024,1,kiwior,
martin ødegaard,1,0,7.3,90,1035513,20-04-2024,1,ødegaard,
declan rice,0,0,7.9,90,1035513,20-04-2024,1,rice,
kai havertz,0,0,7.7,90,1035513,20-04-2024,1,havertz,
bukayo saka,0,0,7.9,90,1035513,20-04-2024,1,saka,
gabriel jesus,0,1,7.2,80,1035513,20-04-2024,1,jesus,
leandro trossard,1,0,7.2,72,1035513,20-04-2024,1,trossard,
gabriel martinelli,0,0,6.6,18,1035513,20-04-2024,0,martinelli,
thomas partey,0,0,6.3,10,1035513,20-04-2024,0,partey,
aaron ramsdale,0,0,0,0,1035513,20-04-2024,0,ramsdale,
oleksandr zinchenko,0,0,0,0,1035513,20-04-2024,0,zinchenko,
jorginho,0,0,0,0,1035513,20-04-2024,0,jorginho,
emile smith rowe,0,0,0,0,1035513,20-04-2024,0,rowe,
fábio vieira,0,0,0,0,1035513,20-04-2024,0,vieira,
reiss nelson,0,0,0,0,1035513,20-04-2024,0,nelson,
edward nketiah,0,0,0,0,1035513,20-04-2024,0,nketiah,
jordan pickford,0,0,7.3,90,1035507,21-04-2024,1,pickford,
ashley young,0,0,7.2,90,1035507,21-04-2024,1,young,
james tarkowski,0,0,7.5,90,1035507,21-04-2024,1,tarkowski,
jarrad branthwaite,0,0,7.2,90,1035507,21-04-2024,1,branthwaite,
vitaliy mykolenko,0,0,7.3,90,1035507,21-04-2024,1,mykolenko,
idrissa gueye,1,0,7.9,90,1035507,21-04-2024,1,gueye,
jack harrison,0,0,6.3,90,1035507,21-04-2024,0,harrison,
abdoulaye doucouré,0,1,7.3,90,1035507,21-04-2024,1,doucouré,
andré gomes,0,0,6.6,67,1035507,21-04-2024,0,gomes,
dwight mcneil,1,0,8,90,1035507,21-04-2024,1,mcneil,
dominic calvert-lewin,0,0,6.7,67,1035507,21-04-2024,0,calvert-lewin,
james garner,0,0,6.7,23,1035507,21-04-2024,0,garner,
beto,0,0,6.7,22,1035507,21-04-2024,0,beto,
youssef chermiti,0,0,6.7,8,1035507,21-04-2024,0,chermiti,
joão virgínia,0,0,0,0,1035507,21-04-2024,0,virgínia,
ben godfrey,0,0,0,0,1035507,21-04-2024,0,godfrey,
michael keane,0,0,0,0,1035507,21-04-2024,0,keane,
amadou onana,0,0,0,0,1035507,21-04-2024,0,onana,
lewis warrington,0,0,0,0,1035507,21-04-2024,0,warrington,
arnaut danjuma,0,0,0,0,1035507,21-04-2024,0,danjuma,
matz sels,0,0,6.2,90,1035507,21-04-2024,0,sels,
neco williams,0,0,6.9,90,1035507,21-04-2024,0,williams,
moussa niakhaté,0,0,6.5,90,1035507,21-04-2024,0,niakhaté,
murillo,0,0,6.3,90,1035507,21-04-2024,0,murillo,
ola aina,0,0,7.2,90,1035507,21-04-2024,1,aina,
nicolás domínguez,0,0,6.9,80,1035507,21-04-2024,0,domínguez,
danilo,0,0,6.5,80,1035507,21-04-2024,0,danilo,
giovanni reyna,0,0,6.6,53,1035507,21-04-2024,0,reyna,
morgan gibbs-white,0,0,7,90,1035507,21-04-2024,1,gibbs-white,
callum hudson-odoi,0,0,6.7,80,1035507,21-04-2024,0,hudson-odoi,
chris wood,0,0,6.7,90,1035507,21-04-2024,0,wood,
anthony elanga,0,0,6.5,37,1035507,21-04-2024,0,elanga,
ryan yates,0,0,6.6,10,1035507,21-04-2024,0,yates,
rodrigo ribeiro,0,0,6.2,10,1035507,21-04-2024,0,ribeiro,
divock origi,0,0,6.5,10,1035507,21-04-2024,0,origi,
matt turner,0,0,0,0,1035507,21-04-2024,0,turner,
andrew omobamidele,0,0,0,0,1035507,21-04-2024,0,omobamidele,
harry toffolo,0,0,0,0,1035507,21-04-2024,0,toffolo,
gonzalo montiel,0,0,0,0,1035507,21-04-2024,0,montiel,
ibrahim sangaré,0,0,0,0,1035507,21-04-2024,0,sangaré,
dean henderson,0,0,5.2,90,1035506,21-04-2024,0,henderson,
nathaniel clyne,0,0,6.6,90,1035506,21-04-2024,0,clyne,
joachim andersen,0,1,7.2,90,1035506,21-04-2024,1,andersen,
chris richards,0,0,6.5,90,1035506,21-04-2024,0,richards,
daniel muñoz,0,0,7.3,90,1035506,21-04-2024,1,muñoz,
adam wharton,0,0,7,61,1035506,21-04-2024,1,wharton,
will hughes,0,0,7.5,81,1035506,21-04-2024,1,hughes,
tyrick mitchell,0,0,7,90,1035506,21-04-2024,1,mitchell,
michael olise,1,1,8.9,68,1035506,21-04-2024,1,olise,
eberechi eze,1,1,8.3,81,1035506,21-04-2024,1,eze,
jean-philippe mateta,2,0,8.5,68,1035506,21-04-2024,1,mateta,
naouirou ahamada,0,0,6.9,29,1035506,21-04-2024,0,ahamada,
jordan ayew,0,0,6.9,22,1035506,21-04-2024,0,ayew,
odsonne édouard,0,0,6.6,22,1035506,21-04-2024,0,édouard,
jeffrey schlupp,0,0,6.7,9,1035506,21-04-2024,0,schlupp,
jaïro riedewald,0,0,6.9,9,1035506,21-04-2024,0,riedewald,
remi matthews,0,0,0,0,1035506,21-04-2024,0,matthews,
rob holding,0,0,0,0,1035506,21-04-2024,0,holding,
james tomkins,0,0,0,0,1035506,21-04-2024,0,tomkins,
joel ward,0,0,0,0,1035506,21-04-2024,0,ward,
łukasz fabiański,0,0,6.2,90,1035506,21-04-2024,0,fabiański,
vladimír coufal,0,0,5.7,90,1035506,21-04-2024,0,coufal,
kurt zouma,0,0,6,90,1035506,21-04-2024,0,zouma,
angelo ogbonna,0,0,6.3,45,1035506,21-04-2024,0,ogbonna,
emerson palmieri,0,0,5.9,90,1035506,21-04-2024,0,palmieri,
tomáš souček,0,1,7.2,45,1035506,21-04-2024,1,souček,
edson álvarez,0,0,6.9,75,1035506,21-04-2024,0,álvarez,
mohammed kudus,0,0,5.5,85,1035506,21-04-2024,0,kudus,
james ward-prowse,0,0,6.9,90,1035506,21-04-2024,0,ward-prowse,
lucas paquetá,0,0,6.2,90,1035506,21-04-2024,0,paquetá,
michail antonio,1,0,6.2,75,1035506,21-04-2024,1,antonio,
ben johnson,0,0,6.5,45,1035506,21-04-2024,0,johnson,
aaron cresswell,0,0,6.5,45,1035506,21-04-2024,0,cresswell,
kalvin phillips,0,0,6.7,15,1035506,21-04-2024,0,phillips,
danny ings,0,0,6.3,15,1035506,21-04-2024,0,ings,
maxwel cornet,0,0,6.3,12,1035506,21-04-2024,0,cornet,
alphonse aréola,0,0,0,0,1035506,21-04-2024,0,aréola,
kaelan casey,0,0,0,0,1035506,21-04-2024,0,casey,
lewis orford,0,0,0,0,1035506,21-04-2024,0,orford,
divin mubama,0,0,0,0,1035506,21-04-2024,0,mubama,
emiliano martínez,0,0,7.3,90,1035504,21-04-2024,1,martínez,
matty cash,0,0,6,89,1035504,21-04-2024,0,cash,
ezri konsa,0,0,7.7,90,1035504,21-04-2024,1,konsa,
pau torres,0,0,7.3,90,1035504,21-04-2024,1,torres,
lucas digne,0,0,6.7,90,1035504,21-04-2024,0,digne,
john mcginn,0,0,6.9,90,1035504,21-04-2024,0,mcginn,
youri tielemans,0,0,7.2,90,1035504,21-04-2024,1,tielemans,
leon bailey,1,1,8.9,87,1035504,21-04-2024,1,bailey,
moussa diaby,1,0,8,89,1035504,21-04-2024,1,diaby,
morgan rogers,1,0,7.3,90,1035504,21-04-2024,1,rogers,
ollie watkins,0,2,8.3,90,1035504,21-04-2024,1,watkins,
diego carlos,0,0,6.7,9,1035504,21-04-2024,0,carlos,
kaine kesler-hayden,0,0,0,1,1035504,21-04-2024,0,kesler-hayden,
jhon durán,0,0,0,1,1035504,21-04-2024,0,durán,
robin olsen,0,0,0,0,1035504,21-04-2024,0,olsen,
clément lenglet,0,0,0,0,1035504,21-04-2024,0,lenglet,
calum chambers,0,0,0,0,1035504,21-04-2024,0,chambers,
finley munroe,0,0,0,0,1035504,21-04-2024,0,munroe,
tim iroegbunam,0,0,0,0,1035504,21-04-2024,0,iroegbunam,
omari kellyman,0,0,0,0,1035504,21-04-2024,0,kellyman,
neto,0,0,6.7,90,1035504,21-04-2024,0,neto,
adam smith,0,0,6.3,45,1035504,21-04-2024,0,smith,
illia zabarnyi,0,0,6.9,90,1035504,21-04-2024,0,zabarnyi,
marcos senesi,0,0,6.5,63,1035504,21-04-2024,0,senesi,
